customer_id,segment,recency_days,frequency_180d,monetary_180d,ticket_count_90d,return_rate_180d,campaign_clicks_30d,sessions_30d,churn_next_60d
CUST02075,Hibernating,271,0,0.0,0,0.0,0,0,1
CUST02076,Hibernating,213,0,0.0,0,0.0,1,1,1
CUST02077,Hibernating,78,2,869.81,0,0.0,0,3,1
CUST02078,Loyal Customers,29,4,1815.21,0,0.0,2,3,0
CUST02079,Champions,19,4,1749.94,1,0.25,0,1,0
CUST02080,Hibernating,178,1,498.21,0,1.0,2,1,1
CUST02081,Hibernating,166,2,1498.69,0,0.0,1,3,1
CUST02082,Hibernating,124,1,701.0,0,0.0,0,1,1
CUST02083,Potential Loyalists,28,2,1606.4,0,0.0,0,4,0
CUST02084,Hibernating,165,1,481.85,0,0.0,1,2,1
CUST02085,Potential Loyalists,3,1,682.7,0,0.0,0,1,1
CUST02086,Potential Loyalists,40,2,1886.35,0,0.0,3,8,0
CUST02087,Potential Loyalists,14,1,479.82,0,0.0,0,3,0
CUST02088,Potential Loyalists,41,2,1254.96,1,0.0,0,1,1
CUST02089,Potential Loyalists,20,1,542.75,0,0.0,0,1,0
CUST02090,Hibernating,80,1,483.82,1,1.0,0,1,1
CUST02091,Potential Loyalists,19,1,872.98,0,0.0,1,10,0
CUST02092,Hibernating,174,1,776.3,0,0.0,0,2,1
CUST02093,Potential Loyalists,11,2,1202.49,0,0.0,0,8,0
CUST02094,Hibernating,96,2,1171.49,0,0.0,0,1,1
CUST02095,Hibernating,163,1,812.55,0,0.0,1,0,0
CUST02096,Potential Loyalists,5,2,1424.87,0,0.0,0,9,1
CUST02097,Potential Loyalists,59,1,286.55,0,0.0,0,5,0
CUST02098,Hibernating,223,0,0.0,0,0.0,0,8,1
CUST02099,Hibernating,107,1,1106.31,0,0.0,1,2,1
CUST02100,Potential Loyalists,23,1,407.63,0,0.0,0,13,0
CUST02101,Champions,18,5,3983.49,1,0.0,0,6,1
CUST02102,Potential Loyalists,17,2,1151.43,0,0.0,1,19,0
CUST02103,Potential Loyalists,44,2,1052.31,1,0.0,0,0,1
CUST02104,Potential Loyalists,4,1,679.74,0,0.0,0,7,0
CUST02105,Champions,15,4,2058.2,0,0.25,0,1,0
CUST02106,Potential Loyalists,46,2,1477.23,1,0.5,1,7,0
CUST02107,Hibernating,90,2,1460.48,0,0.0,1,8,1
CUST02108,Champions,9,3,2025.15,2,0.333,0,11,0
CUST02109,Potential Loyalists,21,2,2251.49,0,0.0,3,7,0
CUST02110,Potential Loyalists,26,2,1374.82,0,0.0,0,1,0
CUST02111,Hibernating,184,0,0.0,0,0.0,0,0,1
CUST02112,Hibernating,335,0,0.0,0,0.0,0,0,1
CUST02113,Hibernating,194,0,0.0,0,0.0,0,1,1
CUST02114,Hibernating,111,1,252.74,0,0.0,0,8,1
CUST02115,Hibernating,277,0,0.0,0,0.0,0,0,0
CUST02116,Hibernating,151,1,656.01,0,0.0,0,1,1
CUST02117,Hibernating,92,1,1497.9,0,0.0,2,6,0
CUST02118,Hibernating,93,1,1687.7,0,0.0,0,5,1
CUST02119,Loyal Customers,44,3,2881.38,1,0.0,0,8,0
CUST02120,Loyal Customers,41,4,2688.43,0,0.0,0,1,0
CUST02121,Potential Loyalists,23,1,467.21,0,0.0,0,6,0
CUST02122,Hibernating,244,0,0.0,0,0.0,0,0,0
CUST02123,Hibernating,108,1,448.88,0,0.0,1,0,0
CUST02124,Potential Loyalists,40,2,995.22,0,0.0,4,15,0
CUST02125,Hibernating,140,1,321.85,0,0.0,5,13,1
CUST02126,Hibernating,206,0,0.0,0,0.0,0,1,1
CUST02127,Hibernating,210,0,0.0,0,0.0,1,3,1
CUST02128,Potential Loyalists,41,1,1406.44,0,0.0,0,11,1
CUST02129,Hibernating,90,1,787.79,0,0.0,0,2,1
CUST02130,Hibernating,84,2,1106.1,1,0.0,0,4,1
CUST02131,At Risk,93,3,1836.28,0,0.0,0,2,0
CUST02132,Potential Loyalists,0,1,585.94,0,0.0,0,1,0
CUST02133,Loyal Customers,33,4,3704.23,0,0.0,1,11,0
CUST02134,Hibernating,192,0,0.0,0,0.0,0,1,0
CUST02135,Potential Loyalists,66,1,1006.67,1,0.0,0,2,1
CUST02136,Hibernating,84,1,1483.04,0,0.0,0,4,1
CUST02137,Potential Loyalists,47,2,1833.41,0,0.0,3,5,0
CUST02138,Hibernating,194,0,0.0,0,0.0,0,2,1
CUST02139,Potential Loyalists,28,1,440.82,0,0.0,0,3,0
CUST02140,Potential Loyalists,30,1,624.38,0,0.0,0,15,0
CUST02141,Hibernating,77,2,2337.84,0,0.0,2,16,1
CUST02142,Hibernating,79,1,1330.95,0,0.0,0,1,1
CUST02143,Potential Loyalists,61,1,1023.26,0,0.0,2,14,0
CUST02144,Hibernating,173,1,1131.2,0,0.0,0,0,0
CUST02145,Hibernating,111,1,1591.08,0,0.0,0,2,1
CUST02146,Hibernating,118,1,917.63,0,0.0,0,0,1
CUST02147,Hibernating,124,1,365.94,0,0.0,0,1,1
CUST02148,Hibernating,173,1,459.5,0,0.0,0,1,0
CUST02149,Potential Loyalists,64,2,3065.53,0,0.0,1,8,1
CUST02150,Hibernating,245,0,0.0,0,0.0,2,2,1
CUST02151,Potential Loyalists,39,2,2018.88,1,0.0,1,9,0
CUST02152,Hibernating,109,1,243.22,0,0.0,0,4,1
CUST02153,Hibernating,78,2,775.08,1,0.0,0,3,1
CUST02154,At Risk,106,4,3939.57,0,0.0,2,10,0
CUST02155,Hibernating,197,0,0.0,0,0.0,0,10,1
CUST02156,Hibernating,214,0,0.0,0,0.0,2,0,1
CUST02157,Potential Loyalists,48,1,736.31,0,0.0,1,8,1
CUST02158,At Risk,101,3,1429.2,0,0.0,2,3,1
CUST02159,Champions,9,3,1632.0,0,0.0,0,19,0
CUST02160,Potential Loyalists,3,1,579.07,1,0.0,0,2,0
CUST02161,Hibernating,153,1,470.02,0,0.0,0,1,1
CUST02162,Champions,12,6,3338.24,0,0.0,4,12,0
CUST02163,Hibernating,123,2,1297.52,0,0.5,0,1,1
CUST02164,Potential Loyalists,48,1,644.0,1,0.0,0,2,0
CUST02165,Potential Loyalists,39,2,667.69,0,0.0,0,3,0
CUST02166,Potential Loyalists,20,1,1010.89,1,0.0,0,1,0
CUST02167,Potential Loyalists,43,2,1243.12,0,0.0,0,6,1
CUST02168,Hibernating,165,1,1152.66,0,1.0,1,8,1
CUST02169,At Risk,94,4,3065.81,0,0.0,1,9,0
CUST02170,Hibernating,138,2,1462.05,0,0.5,1,3,1
CUST02171,Hibernating,120,1,1067.07,0,0.0,1,1,0
CUST02172,Champions,17,3,2030.86,1,0.333,0,4,0
CUST02173,Potential Loyalists,0,1,2057.25,1,0.0,1,9,0
CUST02174,Hibernating,139,2,832.17,0,0.0,2,12,0
CUST02175,Loyal Customers,31,3,1684.69,0,0.0,1,6,0
CUST02176,Hibernating,114,1,971.25,0,0.0,2,8,1
CUST02177,Hibernating,197,0,0.0,0,0.0,0,1,1
CUST02178,Potential Loyalists,36,2,1144.85,1,0.5,1,9,0
CUST02179,Potential Loyalists,14,1,475.85,1,0.0,0,9,0
CUST02180,Hibernating,122,1,606.51,0,0.0,1,7,1
CUST02181,Potential Loyalists,11,1,908.67,0,0.0,0,5,0
CUST02182,Hibernating,71,2,1385.99,1,0.0,0,5,0
CUST02183,Potential Loyalists,51,2,2206.5,0,0.0,1,2,1
CUST02184,Hibernating,110,2,1434.1,0,0.0,0,2,1
CUST02185,Hibernating,210,0,0.0,0,0.0,1,1,1
CUST02186,Hibernating,122,2,1512.69,0,0.0,1,5,1
CUST02187,Hibernating,217,0,0.0,0,0.0,1,1,1
CUST02188,Hibernating,125,1,491.48,0,0.0,0,1,1
CUST02189,At Risk,87,4,2813.78,0,0.0,0,6,0
CUST02190,Hibernating,101,2,818.83,0,0.0,1,2,0
CUST02191,Hibernating,158,1,445.44,0,0.0,0,4,1
CUST02192,Potential Loyalists,9,1,911.64,0,0.0,2,10,0
CUST02193,Potential Loyalists,18,1,395.16,0,0.0,0,10,0
CUST02194,Hibernating,67,2,4687.47,0,0.0,0,11,0
CUST02195,At Risk,119,5,3072.43,0,0.0,1,3,1
CUST02196,Hibernating,175,1,605.92,0,0.0,0,0,1
CUST02197,Potential Loyalists,21,1,362.15,0,0.0,0,9,1
CUST02198,Hibernating,96,1,982.89,0,0.0,0,3,1
CUST02199,At Risk,96,3,2042.03,1,0.333,0,3,1
CUST02200,Champions,3,3,1089.4,0,0.0,0,5,0
CUST02201,Hibernating,129,1,533.9,0,0.0,0,2,1
CUST02202,Champions,2,3,1483.73,0,0.0,1,2,0
CUST02203,Potential Loyalists,52,2,973.8,0,0.0,2,3,0
CUST02204,Hibernating,175,1,456.72,0,0.0,1,1,1
CUST02205,Hibernating,236,0,0.0,0,0.0,0,3,0
CUST02206,Hibernating,278,0,0.0,0,0.0,0,0,1
CUST02207,Loyal Customers,29,5,3048.95,1,0.2,0,2,0
CUST02208,Hibernating,123,1,1036.04,0,0.0,0,0,1
CUST02209,Potential Loyalists,22,2,890.68,0,0.0,0,11,0
CUST02210,Hibernating,154,1,1211.39,0,0.0,0,1,1
CUST02211,Potential Loyalists,5,1,1286.02,0,0.0,2,6,0
CUST02212,Potential Loyalists,52,1,619.75,0,0.0,0,2,1
CUST02213,Loyal Customers,43,3,1948.15,1,0.333,1,2,1
CUST02214,Hibernating,213,0,0.0,0,0.0,1,3,1
CUST02215,Potential Loyalists,38,1,362.55,1,0.0,0,9,0
CUST02216,Hibernating,90,1,1336.58,1,0.0,1,4,1
CUST02217,Potential Loyalists,42,1,586.15,0,0.0,2,12,0
CUST02218,Loyal Customers,26,3,2812.75,0,0.333,2,2,0
CUST02219,Potential Loyalists,39,1,484.4,0,0.0,1,4,1
CUST02220,Hibernating,70,1,366.62,0,0.0,0,7,0
CUST02221,Potential Loyalists,34,1,682.97,0,0.0,1,1,1
CUST02222,Hibernating,92,1,836.55,1,1.0,0,7,1
CUST02223,Potential Loyalists,10,1,764.96,0,0.0,1,19,0
CUST02224,Hibernating,197,0,0.0,0,0.0,3,0,1
CUST02225,Hibernating,251,0,0.0,0,0.0,0,3,0
CUST02226,Loyal Customers,49,4,1862.57,1,0.0,0,5,0
CUST02227,Potential Loyalists,28,1,778.26,1,0.0,0,4,1
CUST02228,Hibernating,87,2,1733.9,1,0.5,0,4,1
CUST02229,Hibernating,75,2,1770.82,0,0.0,1,9,0
CUST02230,Potential Loyalists,24,1,388.37,0,0.0,0,1,1
CUST02231,Hibernating,68,1,611.42,0,0.0,0,10,0
CUST02232,Potential Loyalists,0,1,327.98,0,0.0,0,5,0
CUST02233,Hibernating,94,1,515.82,0,0.0,0,4,0
CUST02234,Hibernating,169,1,880.11,0,0.0,0,5,1
CUST02235,Potential Loyalists,52,1,221.66,0,0.0,0,1,1
CUST02236,Hibernating,145,1,734.52,0,0.0,0,1,1
CUST02237,Potential Loyalists,38,2,841.55,0,0.0,2,10,0
CUST02238,Loyal Customers,57,6,3352.75,1,0.167,0,2,1
CUST02239,Potential Loyalists,45,1,576.85,0,0.0,0,5,1
CUST02240,Potential Loyalists,19,1,2577.76,0,0.0,0,6,0
CUST02241,At Risk,114,4,3532.06,0,0.0,0,0,1
CUST02242,Hibernating,130,1,404.78,0,0.0,0,1,1
CUST02243,Hibernating,133,2,1888.92,0,0.0,0,7,1
CUST02244,Champions,5,3,1772.31,0,0.0,1,5,0
CUST02245,Hibernating,83,2,2156.53,0,0.0,1,7,1
CUST02246,At Risk,153,3,2005.87,0,0.0,1,6,1
CUST02247,Potential Loyalists,55,1,533.22,0,0.0,0,0,0
CUST02248,Hibernating,93,1,1245.24,0,0.0,0,2,1
CUST02249,Hibernating,75,1,502.63,1,0.0,0,10,1
CUST02250,Potential Loyalists,15,2,878.2,2,1.0,0,10,0
CUST02251,Hibernating,182,0,0.0,0,0.0,1,8,1
CUST02252,Potential Loyalists,62,1,748.51,0,0.0,0,1,1
CUST02253,At Risk,67,6,4749.22,0,0.0,0,9,0
CUST02254,Hibernating,91,1,321.87,1,0.0,0,4,1
CUST02255,Potential Loyalists,15,1,485.28,0,0.0,0,11,0
CUST02256,Potential Loyalists,42,1,554.27,0,0.0,1,12,0
CUST02257,Potential Loyalists,60,1,791.33,1,0.0,0,3,1
CUST02258,Hibernating,198,0,0.0,0,0.0,1,8,1
CUST02259,Potential Loyalists,42,2,917.25,0,0.0,1,17,0
CUST02260,Hibernating,69,1,494.75,0,0.0,1,7,1
CUST02261,Loyal Customers,55,3,2248.93,0,0.0,1,4,1
CUST02262,Hibernating,97,2,1826.68,0,0.0,0,0,1
CUST02263,Hibernating,118,1,385.7,0,0.0,0,8,0
CUST02264,Potential Loyalists,45,2,1550.17,1,0.5,0,3,0
CUST02265,Potential Loyalists,31,1,280.88,0,0.0,0,3,1
CUST02266,Potential Loyalists,20,1,563.66,0,0.0,3,2,0
CUST02267,Hibernating,207,0,0.0,0,0.0,1,5,0
CUST02268,Hibernating,167,1,499.76,0,0.0,0,2,1
CUST02269,Champions,7,4,3854.66,1,0.25,0,8,0
CUST02270,Hibernating,91,2,1121.39,0,0.0,1,14,0
CUST02271,Hibernating,119,1,1102.16,0,0.0,2,4,0
CUST02272,Loyal Customers,59,3,1907.8,2,0.333,2,13,0
CUST02273,Hibernating,163,1,1057.96,0,0.0,1,8,1
CUST02274,Hibernating,70,1,636.94,1,0.0,1,7,1
CUST02275,Potential Loyalists,21,1,270.79,0,0.0,0,5,0
CUST02276,Hibernating,265,0,0.0,0,0.0,0,1,0
CUST02277,Hibernating,218,0,0.0,0,0.0,0,4,1
CUST02278,Hibernating,116,1,217.79,0,0.0,0,0,1
CUST02279,Champions,21,3,2624.92,0,0.0,0,0,0
CUST02280,Hibernating,145,1,1244.85,0,0.0,1,8,1
CUST02281,Hibernating,120,2,1698.68,0,0.0,0,8,1
CUST02282,Potential Loyalists,7,1,300.59,1,0.0,0,1,1
CUST02283,Hibernating,132,1,272.29,0,0.0,0,1,1
CUST02284,Loyal Customers,35,3,1867.55,1,0.333,2,11,1
CUST02285,Potential Loyalists,19,1,903.8,1,0.0,1,0,0
CUST02286,Hibernating,242,0,0.0,0,0.0,1,2,1
CUST02287,Hibernating,100,2,4208.86,0,0.0,1,0,0
CUST02288,Loyal Customers,58,3,2146.98,0,0.333,0,1,0
CUST02289,At Risk,93,3,2844.33,0,0.0,0,6,0
CUST02290,At Risk,76,3,3009.11,1,0.333,0,6,0
CUST02291,Hibernating,214,0,0.0,0,0.0,0,3,1
CUST02292,Potential Loyalists,4,2,1017.41,1,0.5,0,2,1
CUST02293,Hibernating,287,0,0.0,0,0.0,0,4,1
CUST02294,Potential Loyalists,19,2,785.84,1,0.5,1,1,0
CUST02295,Potential Loyalists,24,2,958.62,1,0.0,0,3,0
CUST02296,Hibernating,73,1,576.15,1,0.0,1,11,0
CUST02297,Potential Loyalists,27,1,389.45,0,0.0,2,3,1
CUST02298,At Risk,100,3,2204.46,0,0.0,0,13,1
CUST02299,Hibernating,101,1,1062.37,0,0.0,1,7,0
CUST02300,At Risk,104,3,3051.79,0,0.0,1,1,0
CUST02301,At Risk,126,3,1446.59,0,0.0,0,7,0
CUST02302,Hibernating,79,1,587.07,0,0.0,0,8,1
CUST02303,Potential Loyalists,24,1,590.19,1,1.0,0,12,0
CUST02304,Potential Loyalists,36,1,385.75,0,0.0,2,6,1
CUST02305,Loyal Customers,40,3,2660.79,0,0.0,0,12,0
CUST02306,Hibernating,74,2,2087.32,1,0.0,0,5,0
CUST02307,Potential Loyalists,24,1,625.48,0,0.0,0,4,0
CUST02308,Hibernating,116,1,595.88,0,0.0,0,0,1
CUST02309,Hibernating,562,0,0.0,0,0.0,1,1,1
CUST02310,Potential Loyalists,25,2,1181.73,1,0.0,2,8,0
CUST02311,Hibernating,200,0,0.0,0,0.0,2,3,1
CUST02312,Hibernating,205,0,0.0,0,0.0,2,3,1
CUST02313,Hibernating,171,1,583.08,0,0.0,0,3,0
CUST02314,Potential Loyalists,0,1,443.94,0,0.0,1,16,0
CUST02315,Potential Loyalists,39,2,952.22,1,0.0,0,12,0
CUST02316,Potential Loyalists,17,1,552.35,0,0.0,0,7,0
CUST02317,Champions,1,6,5693.1,0,0.0,1,9,0
CUST02318,Hibernating,85,1,514.56,0,0.0,1,3,0
CUST02319,Potential Loyalists,36,1,1156.63,0,0.0,1,6,0
CUST02320,Hibernating,97,2,519.24,0,0.0,2,3,1
CUST02321,Hibernating,172,2,721.34,0,0.0,2,3,1
CUST02322,Potential Loyalists,38,2,1583.24,0,0.0,2,6,0
CUST02323,Hibernating,84,1,602.85,0,0.0,0,4,1
CUST02324,Hibernating,178,1,347.75,0,0.0,0,2,1
CUST02325,Champions,14,3,1378.42,0,0.0,0,12,0
CUST02326,Potential Loyalists,14,1,831.86,0,0.0,3,4,0
CUST02327,Hibernating,160,1,308.94,0,0.0,1,9,1
CUST02328,Potential Loyalists,13,1,639.75,0,0.0,0,1,0
CUST02329,At Risk,90,3,2353.05,0,0.0,3,7,0
CUST02330,At Risk,75,4,5029.91,1,0.25,0,4,0
CUST02331,Potential Loyalists,11,2,2708.4,0,0.0,0,7,0
CUST02332,Potential Loyalists,17,2,3382.53,0,0.5,0,4,0
CUST02333,Potential Loyalists,0,1,648.38,0,0.0,3,3,0
CUST02334,Potential Loyalists,13,1,1812.0,0,0.0,0,11,0
CUST02335,Potential Loyalists,40,2,902.71,0,0.0,1,7,0
CUST02336,Hibernating,78,2,777.17,0,0.0,2,13,0
CUST02337,Potential Loyalists,13,1,1911.28,0,0.0,2,21,0
CUST02338,Potential Loyalists,31,2,1594.45,1,0.0,2,16,0
CUST02339,Loyal Customers,31,5,3093.07,2,0.2,2,8,0
CUST02340,Loyal Customers,28,5,3931.17,1,0.0,0,8,0
CUST02341,Potential Loyalists,31,1,490.32,0,0.0,0,2,0
CUST02342,Potential Loyalists,57,2,1718.39,1,0.0,0,5,0
CUST02343,Potential Loyalists,24,1,1077.84,0,0.0,2,7,0
CUST02344,Potential Loyalists,19,1,536.58,0,0.0,2,2,1
CUST02345,Potential Loyalists,33,1,1676.2,0,0.0,0,1,0
CUST02346,Champions,16,3,1415.13,2,0.0,0,6,0
CUST02347,Hibernating,92,1,1102.94,0,0.0,2,3,0
CUST02348,Hibernating,115,1,2063.46,0,0.0,1,6,0
CUST02349,Loyal Customers,54,3,1811.6,0,0.0,1,9,0
CUST02350,At Risk,132,3,3619.51,0,0.0,1,1,0
CUST02351,Hibernating,239,0,0.0,0,0.0,0,1,1
CUST02352,Potential Loyalists,8,2,1349.29,0,0.0,0,3,0
CUST02353,Hibernating,150,1,828.36,0,0.0,1,6,0
CUST02354,Potential Loyalists,19,1,666.97,0,0.0,0,0,0
CUST02355,Potential Loyalists,9,1,293.2,1,0.0,0,0,0
CUST02356,Potential Loyalists,34,2,1160.46,0,0.0,1,13,0
CUST02357,Loyal Customers,30,3,1999.73,1,0.0,1,5,0
CUST02358,Hibernating,72,1,1296.04,1,0.0,1,1,1
CUST02359,Potential Loyalists,28,2,1800.68,0,0.0,0,17,0
CUST02360,Potential Loyalists,39,2,830.94,0,0.0,1,5,1
CUST02361,Potential Loyalists,43,1,430.86,0,0.0,0,2,1
CUST02362,Potential Loyalists,20,2,2072.46,0,0.0,1,4,0
CUST02363,Potential Loyalists,20,2,2190.38,0,0.5,0,5,0
CUST02364,Hibernating,153,2,1091.09,0,0.0,0,1,0
CUST02365,Champions,9,5,4018.01,0,0.0,1,17,0
CUST02366,Hibernating,219,0,0.0,0,0.0,0,4,0
CUST02367,At Risk,70,3,2102.99,1,0.0,4,5,0
CUST02368,Hibernating,157,1,1107.44,0,0.0,0,2,1
CUST02369,Potential Loyalists,22,1,377.41,0,0.0,2,14,0
CUST02370,Potential Loyalists,21,2,1278.67,0,0.0,0,4,0
CUST02371,Loyal Customers,44,3,1863.01,1,0.0,0,4,0
CUST02372,Potential Loyalists,23,1,898.39,0,0.0,0,15,0
CUST02373,Potential Loyalists,7,2,1336.68,1,0.0,0,2,0
CUST02374,Hibernating,80,1,158.59,0,0.0,2,2,0
CUST02375,Hibernating,81,1,530.02,0,0.0,1,2,0
CUST02376,Potential Loyalists,4,2,1078.26,0,0.0,0,1,0
CUST02377,Potential Loyalists,32,2,1996.97,0,0.0,3,9,0
CUST02378,Potential Loyalists,2,2,1141.79,0,0.0,0,13,0
CUST02379,Hibernating,112,1,588.32,0,0.0,0,11,1
CUST02380,Hibernating,136,1,331.92,0,0.0,0,0,1
CUST02381,Potential Loyalists,4,1,798.67,1,0.0,0,8,0
CUST02382,Hibernating,89,2,1493.47,0,0.0,2,4,0
CUST02383,Hibernating,108,1,424.58,0,0.0,3,7,1
CUST02384,Hibernating,68,2,1501.14,1,0.5,0,7,0
CUST02385,Potential Loyalists,27,1,873.79,0,0.0,2,1,0
CUST02386,Potential Loyalists,0,2,1758.17,0,0.0,1,7,0
CUST02387,Hibernating,97,1,324.03,1,0.0,2,9,0
CUST02388,Potential Loyalists,49,1,2614.56,0,0.0,0,5,0
CUST02389,Hibernating,125,2,918.52,0,0.0,0,1,1
CUST02390,Hibernating,282,0,0.0,0,0.0,0,2,1
CUST02391,Potential Loyalists,52,1,767.26,1,0.0,0,1,1
CUST02392,Hibernating,96,2,1468.46,0,0.0,1,2,1
CUST02393,Hibernating,122,1,483.18,0,0.0,0,0,0
CUST02394,Loyal Customers,38,4,3939.27,0,0.0,4,5,0
CUST02395,Hibernating,364,0,0.0,0,0.0,0,1,1
CUST02396,Hibernating,114,1,553.88,0,0.0,0,1,1
CUST02397,Potential Loyalists,58,1,451.68,0,0.0,1,12,0
CUST02398,Potential Loyalists,49,2,1168.26,0,0.0,0,4,0
CUST02399,Hibernating,276,0,0.0,0,0.0,1,1,1
CUST02400,Hibernating,110,1,524.67,0,0.0,0,1,1
